message,length
"> ""To be is to be intelligible"" means that to be is to conform to the laws of
> thought, which necessarily apprehends its object as determined by certain
> attributes and (therefore) as excluding the contradictory ones. The unity,
> the identity, and therefore the being of any thing consists in its
> uniformity to this law. That law, therefore, is an expression of God as the
> unity, the identity, the being of beings.",421
"> God is not a being, contained within a framework of possibilities determined
> by an abstract logic independent of himself. Rather, he is that framework
> within which all beings are contained, and hence he cannot be considered
> 𝘦𝘪𝘵𝘩𝘦𝘳 as a being who chooses among a multiplicity of logical possibilities,
> 𝘰𝘳 as a being confined by principles more universal than himself to a single
> possibility.",402
"—Eric D. Perl, 𝘛𝘩𝘦𝘰𝘱𝘩𝘢𝘯𝘺: 𝘛𝘩𝘦 𝘕𝘦𝘰𝘱𝘭𝘢𝘵𝘰𝘯𝘪𝘤 𝘗𝘩𝘪𝘭𝘰𝘴𝘰𝘱𝘩𝘺 𝘰𝘧 𝘋𝘪𝘰𝘯𝘺𝘴𝘪𝘶𝘴 𝘵𝘩𝘦
𝘈𝘳𝘦𝘰𝘱𝘢𝘨𝘪𝘵𝘦, Ch. 3, ""Goodness, Beauty, and Love""",117
"On this quote, see the various posts from the past few months (Foxal,
Mayronis, Petrus Thomae) on the principle of non-contradiction. To make God
the principle itself, or make it somehow apply to God, is to concede the field
to univocity. The reason is that the PNC is the first complex principle; it
can be broken down into the first incomplex principle, the notion of being. To
posit the PNC as applying to God and creatures is to posit being as common to
God and creatures. Unless you want to destroy the PNC by making it apply in a
different,unknowable way in God, it must be univocal.",589
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"From an interesting essay by Hoenen on characteristics of Scotism. in the book
_John Duns Scotus: Renewal of Philosophy_... p. 198:  
  ",136
"> Scotism claims a special place among medieval schools of philosophy, in that
> it was not a school in the normal sense of the word. Thomism, for example,
> originated from the desire to strengthen the coherence of the Dominican
> order, while Albertism in its later develoment was able to establish itself
> by virtue of its connection to education at the so-called bursae. Scotism,
> by contrast, emerged and established itself more or less spontaneously,
> having its origins in the efforts of individuals rather than in the
> promptings of ecclesiastical or educational institutions.",588
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"> ""Contra: certum est” etc. pro hoc argumento nota quod prima quaestio prologi
> _Conflatus_ Francisci de Maronis maxime valet ad confutandum hanc opinionem
> Henrici, quia in illa multipliciter probatur et demonstratur primum
> principium tenere in theologia, et ita bene formari in Deo sicut in
> creaturis et ita applicari ad spiritualia et insensibilia sicut ad
> corporalia et sensibilia vel materialia. Non adduco autem aliqua de
> quaestione illa, quia ubique habetur et eandem viam tenet Scotus hic,
> arguendo contra Henricum. Etiam pro hoc est Aristoteles in pluribus locis
> qui vult primum principium ita bene applicari ad conclusiones non sensibiles
> sicut sensibiles, nam in libris _Metaphysicae_ agit principaliter de
> substantiis non sensibilbus, ut patet in pluribus locis et maxime in 2. xi.
> et 12, et in 4 libro agit per totum de primo principio complexo ubi ponit
> illas proprietates qua ponit Franciscus ubi supra in principio quaestionis.
> Et utique mirum esset quod in illis praedictis libris dixisset tot et tanta
> de primo principio complexo si voluisset quod illud excludetur a rebus
> insensibilibus et separatis a materia de quibus agit ibi, et principalius de
> ipsis tractat librosque _Metaphysicae_ omnes propter illas principaliter
> ordinavit.",1283
"> Et ad litteram Doctoris revertendo et probando antecedens ipsius patet quod
> ita bene potest sciri ab intellectu nostro quod impossibile est quod unus
> angelus simul sit et non sit, vel descendendo ad specialiores terminos quod
> idem angelus sit materialis et non materialis aut sensibilis et non
> sensibilis, sicut quod idem lapis simul sit et non sit, aut simul sit durus
> et non durus, et sic de aliis, et ita bene poterit primum principium
> applicari ad insensibilia sicut ad sensibilia, ergo vana est responsio illa.",529
"  
Translation:  
  
""Contra: it is certain"" [this is a lemma from Scotus' _Ord_.] for this
argument note that the first question of the prologue of the Conflatus of
Francis of Meyronnes is maximally valid for refuting this opinion of Henry,
because in that it is proved in many ways and demonstrated that the first
principle holds in theology, and so also it can be formed in God just as in
creatures and so applied to spiritual and insensible just as to corporeal and
sensible or material [matters]. I do not adduce anything from that question
[of Francis], because it is found everywhere and Scotus holds the same way
here, arguing against Henry. Also for this is Aristotle in many places, who
intended that the first principle be applied to substances and non sensibiles
just as to sensibiles, for in the books of the _Metaphysics_ he treats
principally of substances and non sensibles, as is clear in many places, most
of all in [books] II, XI, and XII, and in the fourth book he treats throughout
about the first complex principle where he posits those properties which
Francis posits above in the beginning of the question [i.e. _Conflatus_ prol.
q. 1]. And indeed it would be marvellous that in those aforesaid books he
would have said to much about the first complex principle if he had intened
that that be excluded from insensible things and separated from matter about
which he treats there, and principally about them he treated and ordered the
books of the _Metaphysics_ principally on account of them.  
  
And returning to the letter of the Doctor and proving his antecedent, it is
clear that well indeed it can be known by our intellect that it is impossible
that one angle at once is and is not, or by descending to more special terms
that the same angel is material and not material or sensible and non sensible,
just as the same stone at once is and is not, or at once is rough and not
rough, and thus for others, and so can the first principle be applied to
insensibles just as to sensibles, therefore that response [of Henry's] is
vain.",2058
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"> Given all these major doctrines, one might wonder why Scotus doesn’t get
> much air time these days. To my mind there are three reasons. Firstly, since
> the Enlightenment, Medieval philosophy has been seen as backward,
> superstitious, or just a bit weird. This attitude is encapsulated by David
> Hume’s famous Enlightenment claim that “If we take in our hand any volume;
> of divinity or school metaphysics, for instance; let us ask, Does it contain
> any abstract reasoning concerning quantity or number? No. Does it contain
> any experimental reasoning concerning matter of fact and existence? No.
> Commit it then to the flames: For it can contain nothing but sophistry and
> illusion” ( _An Enquiry Concerning Human Understanding_ , 1748).
> Scholasticism, then, has been given a fairly hard time, often by influential
> philosophers who have not engaged with it in any deep manner.",891
"> Secondly, there is St Thomas Aquinas. Since Pope Leo XIII wrote _Aeterni
> Patris_ in 1879, great philosophical importance has been given to Aquinas in
> Catholic and Anglo-Catholic thinking. The 1917 _Code of Canon Law_ claimed
> that Aquinas’ methods should be used in teaching philosophy and theology.
> The popularity of Aquinas (which is certainly not entirely unjustified),
> combined with the negative view of Scotus put about by the Radical Orthodoxy
> movement, has led to a marginalisation of Scotus’ work.",518
"> Thirdly, Scotus’ writings are famous for being difficult to read. It is easy
> to disparage Scotus for the same reason it is easy to disparage any
> postmodernist: their writing is dense and subtle, and it can be difficult to
> see what they are saying, if anything. And not only is Scotus’ Latin tight
> and elliptical – earning him the title of ‘the Subtle Doctor’ – but little
> of his work is available in English, although more is becoming available
> year on year.",472
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"For various reasons I was poking about in contemporary theological writing on
analogy of being and Duns Scotus. The usual wasteland of wild claims, textual
misinterpretation, and historical inaccuracy abounds now as ever (the belief
that Scotus taught in Cambridge is impervious to all argument), but I did come
across an interesting discussion of analogy in John Betz's article (which does
not mention Scotus) ""The Analogia entis as a Standard of Catholic
Engagement..."" in _Modern Theology_ 2018\. The following paragraph caught my
eye:  
  ",543
"> Nevertheless, Barth was right that Przywara did not invent the _analogia
> entis_ and that it has long been part of the Catholic tradition. Not only is
> it found in Augustine, specifically in Book XV of _De Trinitate_ , which
> appears to have been the basis for the decision of the IV Lateran Council.
> It is also the implicit (but obvious) teaching of Aquinas, whom Przywara
> calls the teacher of the _analogia entis_ , especially on account of
> Thomas’s teaching on secondary causes (since this teaching underscores, more
> so than NeoPlatonic models of exemplarism, including Augustine’s, the
> difference between God and creation). It is also, for that matter, the
> implicit teaching of Gregory of Nyssa, as is evident from Gregory’s reading
> of Exodus 3:14 and his corresponding understanding of the relation between
> Being and non-being. But it remained for centuries more of an implicit than
> an explicit teaching and thus stood in need of theological explication
> (precisely in keeping with Newman’s understanding of the development of
> doctrine, but here in terms of the Church’s understanding of creation). In
> fact, it does not appear as a _terminus technicus_ until Cajetan and John of
> St. Thomas, and only thereafter, by way of Suárez’s _Disputationes_
> _Metaphysicae_ , made its way into the Jesuit manuals in which Przywara
> first encountered it",1378
"This discussion kind of reminds me of Ralph McInerny's claim that while Thomas
Aquinas had a sense of analogy, he didn't write about the 'analogy of being.'
Well, okay, maybe the phrase doesn't show up in Thomas's work, but I have
found both 'analogia entis' and 'analogia essendi' in Albertus Magnus's
Commentary on the Divine Names. In fact, Thomas Aquinas took the dictation of
that text, so he would have very definitely been aware of the phrase in the
thick sense, as you put it. Certainly, the idea has a provenance well before
Suarez (whom many often enough accuse of univocity) even within his own Jesuit
order. Pedro da Fonseca, for example, addresses analogy in his commentary on
the Metaphysics and Antonio Rubio wrote an entire tract on analogy.  
Best,  
Victor",774
"Hi Victor,  
  
Thanks for this. I did not know about the Albert. I had found Alexander of
Alessandria using the phrase in his Metaphysics questions, which, though he
was Franciscan, were heavily influenced by Aquinas. But the Albert is better.",244
"Yeah, I didn't know about Albert either. In fact, I have his DDN commentary
open, and I can find one instance of _analogia essendi_ at 17.71, as part of
the _divisio textus_ of the Pseudo-D., and the usage doesn't support much. I
can't find _analogia entis_ , but it's a big text. Certainly, he speaks of the
_proportio analogiae_ between creator and creatures, but I can't find the
exact phrase.  
  
About Aquinas taking dictation of the text: out of curiosity, do you have
literature on this? The introduction to the edition supposes that N was copied
by Aquinas either from his own notes or from those of Albert.
Palaeographically, a script made from dictation looks very different from one
made by direct copying, even for a cacograph like Thomas.  
  
It's still witchcraft, I say.",787
"Bubba, I went to the e corpus and found the following in Met. IV:  
  
Si igitur in analogia entis hoc primum est substantia, oportet primum
Philosophum, qui de ente intendit habere scientiam substantiarum : et quia
scientia non habetur nisi per causas et principia, oportet Philosophum habere
causas et principia substantiarum. Adhuc quoniam omne analogum est in
communitate quadam cujusdam generalitatis et ambitus multorum, et omnis
generis unius est unus sensus et una scientia, sicut grammatica quae
orthographia dicitur, una existens scientia omnes speculatur litteratas voces,
ideo etiam unius et ejusdem scientiae est speculari entis in quantum est ens
omnes species quascumque species habet ens, et species specierum, sive sint
separata, ut Platoni placuit, sive sint in re, sive in anima, secundum quod ad
ens referuntur. Sic enim unum genus vocamus, quod est unum et primum
subjectum, ad quod alia quocumque modo omnia referuntur. Palam igitur est de
ente omni esse scientiam unam ut de subjecto, quod multa habet essentialia
praedicata, quae sequuntur ens in quantum est ens, sicut potentiam et actum,
et idem et diversum, et hujusmodi : et haec eadem est de speciebus entis
omnibus et specierum speciebus, secundum quod ad ens primum sicut ad unum
subjectum quocumque modo referuntur.",1297
"Oops, sorry I misremembered the exact reference. Yes, the reference to
'analogia entis' is Metaphysics lib. 4, tr. 1, c. 3; the reference to
'analogia essendi' is in the Commentary on Divine Names, c. 1, n. 32.  
Best,  
Victor",227
"Bubba, Jean-Pierre Torrell in his biography of Thomas (p. 21) has discussed
the BN I.B.54 manuscript written in Thomas's hand, but, yes, you're right: it
may or may not have been a dictation after all. Torrell also points to a
number of other studies that address the that manuscript (viz., those of Gils,
Thery, and Dondaine).  
  
Best,  
Victor",347
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"> Indeed if, as seems true, there was something deficient about pre–Vatican II
> theological training, even in Rome, the deficiency will not be made up by a
> return to an exclusivist Thomism, much less to the old Thomistic manuals. A
> return to Thomas read and studied in the original texts would doubtless
> help. But such a return would not have helped the young Kenny with his
> question. For the theologian who had a good answer, Duns Scotus, is barely
> studied, if studied at all. His very name raises hackles or eyebrows or
> both. The man is accused by some of causing the theological decline of the
> West. It is said that he precipitated the destruction of a magnificent and
> glorious edifice with his falsely subtle distinctions, his flattening
> metaphysics of univocity, his skeptical undermining of rational proofs for
> the faith, his tortuous Latin.",868
Nor did your other link work either. But the download did. Good times.,70
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"###  Franciscus de Mayronis and Petrus Thomae: The Principle of non-
contradiction is univocally common to God and creatures",124
"The claim that the principle of non contradiction (PNC) is univocally common
to God and creatures is a common one in early Scotism. I give below the
summary conclusions from the prologue of Mayronis' Conflatus redaction of his
commentary on the Sentences. There is a link to Latin text on the sideboard of
the blog.  
  
Franciscus de Mayronis, _Conflatus_ , prol. q. 1 a. 2.  
  ",380
"> Conclusio 1: ""First is that that principle or its truth is found formally in
> creatures"" [a proof follows; here I give only a little text in what follows]",157
"> Conclusio 2: ""The second conclusion is that the truth of the principle is
> formally found and also holds in God, because where the conclusion, there
> the principle, just as before. In God is found the truth of that, namely
> that God is eternal or non eternal, which are conclusions of the first
> principle.""",313
"> Conclusio 3: ""The third conclusion is that it is found under the same ratio
> in God and in creatures"" [several arguments follow]",131
"> Conclusion 4: ""The fourth conclusion follows from the third, from which
> under the same formal ratio it is found in God and creatures it follows that
> one and the same is found in God and creatures.""",203
"  
perhaps if I have time, I will translate this whole section.  
  
Update:  
  
Here is the text from Petrus Thomae's _Reportatio_ , d. 1 q. 1:  
  ",150
"> Tertiadecima ratio formatur ex tertiadecima maxima sic: omnis principii
> veritas se extendit ad univoca sui subiecti et nullo modo ad aequivoca; sed
> veritas huius principii ‘de quolibet affirmatio vel negatio’ vera se
> extendit ad ens creatum et increatum, finitum et infinitum etc. ergo creatum
> et increatum finitum et infinitum sunt univoca sui subiecti; sed subiectum
> eius est ens; ergo ens est univocum ad ens creatum et increatum, finitum et
> infinitum; ergo.",475
"> The thirteenth argument is formed from the thirteenth maxim thus: the truth
> of every principle extends itself to the univocals of its subject and in no
> way to equivocals; but the truth of this proposition 'affirmation or
> negation of whatever' truly extends itself to created and uncreated being,
> finite and infinite, etc.; therefore created and uncreated, finite and
> infinite are univocals of its subject; but the subject of it is being;
> therefore being is univocal to created being and uncreated being, finite and
> infinite; therefore,",551
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"Here is the conclusion to a question on univocity of being probably by Francis
of Meyronnes that I transcribed today.  
  ",122
"> Ideo dico quod ens dicitur secundum eandem rationem formalem de Deo et
> creatura, licet nullo modo secundum eandem realitatem, quia licet Deus sit
> in perfectione excellentissimus ut eius entitas omnia transcendit, ita est
> benignissimus ut sua dona quibuscumque communicet, et ideo sicut illi qui
> negant univocationem ipsam laudant quoad eius sublimitatem, ita isti quoad
> eius liberalissimam largitatem, nec tamen isti minus extollunt divinam
> excellentiam quia ipsam ponunt perfectum, non solum quoad excellentiam et
> sufficientiam sed etiam quoad redundantiam, unde Paulus eius divitias
> extollens Ro. 10 dicit quod Deus est dives in omnes ad quas divitias nos
> ipse perducat. Amen.",698
"  
Therefore I say that being is said according to the same formal notion of God
and creatures, although in no way according to the same reality, because,
although God is most excellent in perfection so that his entity transcends all
things, so also he is most kind so that he communicates his gifts to everyone,
and therefore, just as those who deny univocity praise him according to his
sublimity, so those [who affirm univocity praise him] according to his most
liberal abundance, nor nevertheless do they [who affirm univocity] less extol
the divine excellence because they posit it as perfect, not only as far as
excellence and sufficiency but also as far as his overflowingness, whence Paul
extolling his riches says in Romans 10 that God is rich in all to which riches
he will lead us. Amen.",798
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"  
369 - 376: Introduction  
GORIS, Wouter, HONNEFELDER, Ludger  
  
  
377 - 438: ""John Duns Scotus's Reportatio Parisiensis Examinata A Mystery
Solved""",153
"DUMONT, Stephen D.  
  
  
439 - 469: ""Scotus in Paris. On Univocity and the Portions of the Soul""",98
"GORIS, Wouter  
  
  
471-492:"" Problemfall Univokation. Die Univokation von ens reale und ens
rationis im Kontext der Reportatio Parisiensis I-A""",146
"  
  
""John Duns Scotus's Reportatio Parisiensis and the Origin of the
Supertranscendentals""",92
"SMITH, Garrett R.  
  
  
539 - 560: ""Die Willenslehre des Duns Scotus im Spiegel seiner Schriften und
im Lichte seiner Schüler""",128
"Thanks, Lee, for posting this. I'll have my library order it. I'm particularly
interested in your article about the origin of supertranscendentals. I've been
following my doktovater, John Doyle, on this subject and looking into the
progression super transcendental doctrines makes in Jesuit scholasticism. The
obvious authors are Fonseca and (among Dominicans) Soto who call attention to
the doctrine but do not give names of authors who support it. Claus Andersen
pointed out to me that the earliest reference to ""supertranscendentals"" he has
found is in Pere Dagui's treatise on differences. Does Scotus himself use the
term ""supertranscendental""?  
Best,  
Victor",666
"Hi Victor,  
  
I did just see the announcement of your article on the subject; perhaps we
should trade via email? anyway, I am not sure of the earliest use of the term.
It is not in Scotus. My interest was in the claim whether being is univocal
with respect to esse reale and esse rationis. There has been some debate
whether Bonetus is a supertranscendentalist, since he answers in the
affirmative. I basically argue that Scotus proposes a 'via' that seems to
endorse the claim, a via whose ultimate status is unclear, but that this had
little immediate impact before the 15th c. Bonetus never alludes to it. One
can find some discussion of the esse reale/ens reale problem in early scotist
authors, but they are not interested in supertranscendentals as such, only in
delineating the scope of univocity. So, I basically think there is no
connection between scotus and scotism and the supertranscendentalist talk.
Scotists tend all to deny it.  
  
But that being said, one can find various authors affirming a univocity of
real being and being of reason soon after Scotus, such as Harclay (1313), and
Hervaeus attributes it to Scotus in his second Quodlibet, which was then
picked up by Auriol, and Auriol made his way into capreolus, so Scotus has
been associated with the claim for a long time. There is also an anonymous
text that might be Wylton holding the claim, and its probably in marchia as
well. But none of these people use the term supertranscendental. Anyway,
that's basically what the article is about: the non influence of Scotus.",1548
"Sure, I can be reached at salas[dot]victor[at]shms[dot]edu. Scotus's account
of the relationship between univocity and the esse reale/ens rationis
distinction remains a fascinating area regarding supertranscendentality. I
think there was an essay not too long ago in the ACPQ (by a Dominican if I
remember correctly) who addresses the second Quodlibet issue. In late Jesuit
scholasticism it seems that the relationship between ens reale and ens
rationis is one of gradual convergence. First, they are held in definite
opposition (Suarez), then both are included in metaphysics (Hurtado and
Arriaga), then both are located under an analogical concept (Lynch) and
eventually under a univocal concept. It's a fascinating trajectory.  
Best,  
Victor",746
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
###  The Anonymous Scotist of Vat lat 869 on Analogy of Being,61
"Here is some undigested Latin text on the analogy of being from the anonymous
Scotist of Vat. lat. 869. This author wrote a collection of texts to be found
in this manuscript such as some questions on the De anima, the Quaestiones
ordinariae de conceptibus transcendentibus, and some spare questions on
various topics. The manuscript has been variously studied by Longpre, Stella,
and most recently Dumont.  
  
  
  
  ",420
"##  Utrum materia per quodcumque agens possit separari a forma (Vat. lat. 869,
f. 74ra-b):",90
"“Secundum quod praemitto est quod ‘esse’ multipliciter dicitur, et est
alterius rationis ut dicitur de forma et de materia. Et principalius et
perfectius dicitur de forma quam de [d. f. q. _iter_.] materia, et hoc
[sequitur _exp_.] habetur a philosopho II _De anima_ secundum antiquam
translationem, ubi dicitur sic: cum unum et esse multipliciter dicatur, quod
proprie actus est. Sed quia ex isto secundo dicto posset inferri oppositum
eius quod teneo, scilicet quod materia non dicat aliquam entitatem formaliter,
sic arguendo: quando aliqua analogantur in aliquo et illud primo et formaliter
reperitur in uno et in aliis non nisi per quandam attributionem, sicut patet
de sanitate, quae realiter et formaliter est in animali, in aliis autem, puta
in potione vel urina, non est formaliter. Si ergo esse analogice dicitur de
materia et forma, cum proprie et formaliter dicatur de forma, non dicetur de
materia nisi in quadam attributione ad formam, et ita, circumscripta forma,
materia non habebit aliquod esse.",1012
"Ideo sciendum est quod etsi secundum aliquod genus analogiae sic fit quod
illud in quo aliqua analogantur non habeat esse realiter et formaliter nisi in
uno et in aliis non nisi per quandam attributionem, sicut patet in exemplo
adducto, tamen non est hoc verum universaliter, sicut patet, nam non obstante
quod ens analogice inveniatur in Deo et in creatura, esse tamen formaliter
reperitur in creatura. Simile etiam est de bonitate et sapientia et aliis
perfectionibus quae licet analogice dicantur de Deo et creatura formaliter et
principaliter reperiantur in Deo, nihilominus tamen formaliter dicuntur de
creatura. Idem etiam apparet de substantia et accidente, de quibus etsi
analogice dicatur ens et principaliter dicatur de substantia, non tamen
substantia est tota entitas formaliter sed etiam accidens formaliter dicitur
ens.",833
"Ad cognoscendum autem quando illud in quo plura analogantur sic se habeat quod
tantum in uno reperiatur formaliter, sive tantum de uno dicatur formaliter, et
puta de illo de quo dicitur principaliter et de aliis non dicatur formaliter
sed per quandam attributionem, et quando dicatur de illis pluribus formaliter
quae analogantur in eo licet principalius de uno quam de alio, do talem
regulam: quandocumque illud in quo plura analogatur est tale quod, non
obstante tali analogia eius, tamen conceptus dictus de pluribus dicitur
secundum unam rationem de eis, ita quod tali analogiae est compossibilis
univocatio universaliter omne tale in quo plura analogantur. Hoc modo etsi
principalius dicatur de uno quam de aliis, nihilominus tamen formaliter
dicitur de utroque, et hoc modo se habet genus respectu specierum et ens
respectu substantiae et accidentis et etiam respectu Dei creaturae, sicut
diffuse declaratum est in prima _Quaestione_ _ordinaria_. Quando autem illud
in quo plura analogantur est tale quod eius conceptus non est eiusdem rationis
in illis quae analogantur in eo, sic dicitur principaliter de uno quod solum
de illo dicitur formaliter, de aliis autem non nisi per quandam attributionem,
et ita est in exemplo quod adducebatur; sic non dicitur analogice sanitas de
animali et potione quod conceptus sanitatis non est eiusdem rationis, ut
dicitur de animali et potione et urina, nam sanitas ut dicitur de animali
accipitur pro aequalitate humorum, ut autem dicitur sanitas de urina accipitur
pro quadam significativo sanitatis ut dicitur de potione accipitur pro quodam
causatio sanitatis constat autem quod isti tres conceptus sunt diversi et non
sunt eiusdem rationis et ideo sanitas ut dicit aequalitatem humorum inon
reperitur formaliter nisi in animali in aliis autem non nisi per attributionem
ad istam sanitatem.”",1838
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"Something sent to me from the depths of the book of faces.  
  
  ",66
"A mediaevalist trying to be a philosopher and a philosopher trying to be a
mediaevalist write about theology, philosophy, scholarship, books, the middle
ages, and especially the life, times, and thought of the Doctor Subtilis, the
Blessed John Duns Scotus.",256
"Another translation, made originally for a class I taught last fall.  
  
  ",76
##  [Quaestio 3: Whether the concept of being is maximally first],65
"And it seems that the concept of being is not maximally first, ecause
according to Porphyry, the ten categories are the ten first genera of things;
therefore the concepts of the ten categories are maximally first; therefore
the concept of being is not maximally first.",268
"Furthermore, if the concept of being is maximally first, therefore the most
general is not the most general. The consequent is false, therefore also the
antecedent. Proof the consquence, because the most general is called that
which does not have a supervening or superior genus according to Porphyry; but
if the concept of being were maximally first, something would be superior to
the most general; therefore, etc.",416
"Furthermore, in I _Posterior Analytics_ chapter on the position[status] of the
categories it was proved that the resolution of all quidditative concepts
stops at the highest point at the concepts of the ten categories; but
resolution does not stop unless at the maximally first; therefore the concepts
of the ten categories are maximally first.",344
"Furthermore, in VII _Metaphysics_ chapter 1 it is said thus: “something is
said to be first in many ways, but substance is first of all with respecto
reason [ratio], knowledge and time; therefore the concept of substance is
maximally first.",240
"This is confirmed, first by this which is said in the same place “first being
and not some being,” that is not through some being, “but being indeed will be
unqualifiedly [simpliciter] substance.” Second because in I _De generatione_
chapter 7 it is said that being “unqualifiedly singifies the first according
to each category,” that is, substance.",349
"Contra: being is impressed [on the intellect] by a first impression, from
[the] first [book] of Avicenna’s _Metaphysics_ chapter 5, therefore the
concept of being is unqualifiedly first.",186
"I respond: in that question I will first declare three conclusions, second I
will exclude certain objections.",109
"Concerning the first [article], I show first that the quidditative concept of
being is most common, second that only the concept of being is the most common
among quidditative concepts, third that only the concept of being is maximally
first.",242
"I show the first conclusion thus: that concept is most common whose extent
[ambitus] nothing positive can escape; but nothing positive can escape the
concept of being; therefore the concept of being is most common. And briefly,
all philosophers and doctors agree in this conclusion.",282
"{Whence Richard the Englisman [argues thus]: just as the first complex concept
is founded in being by comparing it to its contradictory, namely, of every
being or non-being, so it is necessary that the first incomplex concept be
said of all most commonly, for a concept whic is includited in every concept
and none of those [is included] in it is maximally first; but the quidditative
concept of being according as it is being is of this kind; therefore etc.",458
"Alexander [de Alessandria] in I _sentences_ proves it to be thus: “that which
contains infinite being by its primary division seems to be the widest
concept.[[1]](file:///C:/Users/Anik/Desktop/Current/Analogy%20and%20Univocity/Projects/Petrus%20Thomae%20De%20ente%20Further%20Research/Petrus%20Thomae%20De%20ente%20Translation/PT_Being_Translation.docx#_ftn1)}",360
"[Conclusion 2: the concept of being alone is the most common quidditative
concept]",82
"I deduce the second conclusion thus: there is no special being which is
predicated of everything (this is clear); but being is predicated of
everything; therefore only the concept of being is the most common.",208
"And this is to argue thus: the highest community cannot befall a concept
determined to a certain genus or to a special mode of being; but ever concept
other than the concept of being is of this kind; therefore the highest
community is able to befall non other concept than the concept of being.",294
"I deduce the third conclusion thus: a grade of primacy in concepts is attained
according to a grade of communit; but only the concept of being has the
highest grade of community, from the preceding; therefore among all concepts
only the concept of being has the highest grade of primacy, and consequently
is maximally first. The major is clear from that common [vulgata] proposition
‘how much more common, so much prior’.",421
"Furthermore, ‘it is impossible for the same at the same time to be and not to
be’ is unqualifiedl first in complex [concepts], as all say, therefore the
proper concept of being is unqualifiedly first in incomplex [concepts]. The
consequence is clear, because the order of complex concepts est according to
the order of incomplex concepts, whence just as complex concepts depend on
incomplex [concepts] for truth and knowability, so they depend for communit
and primacy.",469
"Furthermore, a concept to which only the first negation is opposed is alone
unqualifeidly maximally first; but the first negation is opposed in the first
place only to the concept fo being; therefore only the concept of being is
unqualifiedly maximally first. The major is clear, because the order of
negations is according to the order of affirmations. The minor is clear,
because the first negation is non-being [non-esse], and that is opposed in the
first place only to being [esse].",486
"Furthermore, what “is said through superabundance befalls only one alone”
according to the Philosoher in the book of the _Topics_ , therefore in
incomplex concepts the highest primacy befalls one alone; but this cannot
befall any other concept than the concept of bieng, to which befalls the
highest community; therefore the highest primacy befalls only the concept of
being.",375
"Furthermore, a concept that is ultimate by the ultimate ultimacy and first by
the first primacy is unqualifiedly first; but the concept of being is of this
kind; therefore only the concpet of being is unqualifiedly first. The major is
clear, for, as it was said in the second question of the prologue of the
_Sentences_
,[[2]](file:///C:/Users/Anik/Desktop/Current/Analogy%20and%20Univocity/Projects/Petrus%20Thomae%20De%20ente%20Further%20Research/Petrus%20Thomae%20De%20ente%20Translation/PT_Being_Translation.docx#_ftn2)
there are grades in primacies and ultimacies, so that the ultimate in
resolving and the first in composing est unqualifiedly first. The minor is
clear, because the concept of being is most common.",720
