message,length
"I will free to skip the entire section on emergentism because while I find
this account intriguing, it is implausible and has, what I think, are obvious
commitments. Strawson defines it as follows:",197
"While I am committed to monism, the idea that only physical substance exists,
and am therefore committed to physicalism, I am not committed to the idea that
particles are the kinds of ultimates that attend to consciousness. Cells are
the ultimates that attend to conscious beings like ourselves. This is the
reason why the boulder lacks consciousness despite weighing as much as I do.
Intuitively, the boulder should have roughly the same amount of particles in
its structure as I do, but of utmost priority here is determining what I
possess that the boulder does not. I am, as it were, activated by electric
fields, receptive to my environment, can respond and adapt to it. The boulder,
on the other hand, cannot do this. One might want to ask why, when the boulder
finds itself gradually eroding under a small waterfall, it does not simply
relocate itself? If, like me, it has a rudimentary spark of consciousness, why
does it resign itself to a slow death, i.e., erosion? Bioelectric fields
account for why I will move out of the way of an oncoming vehicle while the
boulder remains idle under the waterfall, slowing eroding as time goes on.",1145
"Why a blog post and not a proper response in a philosophy journal? My very
first journal submission is still in the review process, close to two months
later, for one. Secondly, blogging allows me to be pedantic, to be human, that
is, to express frustration, to show anger, to be candid; in other words,
blogging allows me to be myself. Probably of highest priority is the fact that
I do not want my first publication in the philosophy of mind to be a response.
I want to eventually outline my own theory of consciousness, which is strongly
hinted at here, and I prefer for that to be my first contribution to the
philosophy of mind. I do not find panpsychism convincing and I think there is
another theory of consciousness, similar to panpsychism in ways, that is much
more cogent. I have outlined some qualms I have with panpsychism before; to
people new to the blog, you can read
[here](https://naturalistphilosophy.wordpress.com/2021/02/08/nonphysicalism-
in-the-philosophy-of-mind-and-its-shortcomings/). In any case, I will be
responding to a number of points in Strawson’s _[Realistic Monism: Why
Physicalism Entails
Panpsychism](https://www.sjsu.edu/people/anand.vaidya/courses/c2/s0/Realistic-
Monism---Why-Physicalism-Entails-Panpsychism-Galen-Strawson.pdf)_. Here I will
outline refutations that should leave panpsychism unresponsive once and for
all as it is not a productive theory of consciousness, i.e., it does no
explanatory work and does not illuminate further research; it gives us no real
direction to go in.",1528
"He explains: “It follows that real physicalism can have nothing to do with
_physicSalism_ , the view — the faith — that the nature or essence of all
concrete reality can in principle be fully captured in the terms of _physics_.
Real physicalism cannot have anything to do with physicSalism unless it is
supposed — obviously falsely — that the terms of physics can fully capture the
nature or essence of experience” (4). I think the word _physicSalism_ is
clunky and so, I will exchange it for the word _physicsism_ , which I think
ties nicely to its predecessor _scientism_. There is not a chasm between
someone who thinks science is the only way of knowing and someone who thinks
physics is capable of explaining everything. Strawson makes the mistake of
thinking physics stands alone among the hard sciences, as if it is _the_
ground level of scientific explanation. I think chemistry joins physics in
that department and as such, real physicalists can be physicsists if they are
also chemistrists, the idea that a great number of physical phenomena are
reducible to chemistry. If monism, that there is only one substance, and
physicalism, that this one substance is physical in nature, are true then it
is incumbent on Strawson to address the notion that science cannot apprehend
certain physical phenomena. Strawson, therefore, is guilty of the same
dualistic tendencies he accuses Dennett of (5), and he seems to bite the
bullet on this in offering his “‘experiential-and-non- experiential ?-ism’”
(7). Per his view, there are actual physical phenomena explainable by science,
especially ground level hard sciences like physics and chemistry. On the other
hand, there are quasi-physical phenomena in where Strawson feigns at
physicalism while also betraying the fact that he means nothing more than
nonphysicalism. This has to be qualified.",1845
"> Take a hundred of them [feelings], shuffle them and pack them as close
> together as you can (whatever that may mean); still each remains the same
> feeling it always was, shut in its own skin, windowless, ignorant of what
> the other feelings are and mean. There would be a hundred-and first-feeling
> there, if, when a group or series of such feelings where set up, a
> consciousness belonging to the group as such should emerge. And this 101st
> feeling would be a totally new fact; the 100 feelings might, by a curious
> physical law, be a signal for its creation, when they came together; but
> they would have no substantial identity with it, not it with them, and one
> could never deduce the one from the others, nor (in any intelligible sense)
> say that they evolved it.
>
> Goff, Philip, William Seager, and Sean Allen-Hermanson.
> [“Panpsychism”](https://plato.stanford.edu/entries/panpsychism/). _The
> Stanford Encyclopedia of Philosophy_. Summer 2020. Web.",973
"Strawson and other panpsychists are looking in one of the right places, to be
sure, but understanding phenomenal consciousness is like understanding a crime
scene, and as such, we have to be aware of various factors that make the crime
cohere, from blood spatter patterns to the murder weapon to point of entry
(and whether or not it was forced entry) all the way up to possible motive. If
we stop short at the murder weapon, then we can conclude the person was
stabbed, but we cannot make any conclusions as to how many times, in what
areas of the body, by whom, and for what reason. Phenomenal consciousness,
uncontroversially, is exactly like that! Strawson and panpsychists sit out on
the porch of the brain and do not venture into a mansion with many rooms,
light switches, outlets, and the such. Neurons, synapses, neurogenesis,
neurodegeneration, memory formation, recollection, confabulation, and so on
are critically important in accounting for certain experiences. We cannot say
the what-it’s-likeness of déjà vu is due to the fact that particles are
conscious. That tells us nothing, does not help us elucidate on this
experience, and ultimately, lacks explanatory power. It is simply a vacuous
claim. Real physicalists can enter the many-roomed mansion and start to
explain why this experience _feels_ a certain way, and why some of us
interpret it the way we do; for instance, there is a delay between seeing and
being aware that we have seen, and so, in those small intervals of time, we
can fool ourselves into thinking we have already seen what we just realized we
saw. In other words, your brain “knows” what you see before you realize you
have seen it. Generally, however, scientists think that déjà vu is tied to
memory, so if we are sitting on the porch, trying to explain what it’s like to
have this experience, we are in the wrong part of the house. We have to
venture into the hippocampus, for instance (see Hamzelou, Jessica. [“Mystery
of déjà vu explained – it’s how we check our
memories”](https://www.newscientist.com/article/2101089-mystery-of-deja-vu-
explained-its-how-we-check-our-memories/). _New Scientist_. 16 Aug 2016.
Web.).",2160
"“The central idea of neutral monism is that there is a fundamental, correct
way of conceiving things — let us say that it involves conceiving of them in
terms of ‘Z’ properties — given which all concrete phenomena, experiential and
non-experiential, are on a par in all being equally Z phenomena” (23)",301
"Likewise, I know that sexual attraction reduces to mostly superficial,
properly aesthetic, considerations and pheromones that induce a reaction in my
brain, which then translate to a host of bodily reactions, e.g., feeling flush
and then blushing, feeling either nervous, excited, or some combination of
both, feeling a knot in my stomach. This does not accomplish making my
attraction meaningless or, at least, making it less meaningful because, in
truth, while I understand the science of attraction, it does not register when
I am in the middle of experiencing attraction. These considerations factor
even less when I have fallen in love. I do not think, “well damn, scientists
have me pegged and I am only feeling all of these sensations because of
serotonin and dopamine releases in my brain; love is ultimately meaningless.”
What gives vibrance to experience is the experiencer.",884
"> Nature seems to have figured out that electric fields, similar to the role
> they play in human-created machines, can power a wide array of processes
> essential to life. Perhaps even consciousness itself. A veritable army of
> neuroscientists and electrophysiologists around the world are developing
> steadily deeper insights into the degree that electric and magnetic
> fields—“brainwaves” or “neural oscillations”—seem to reveal key aspects of
> consciousness. The prevailing view for some time now has been that the
> brain’s bioelectric fields, which are electrical and magnetic fields
> produced at various physical scales, are an interesting side effect—or
> epiphenomenon—of the brains’ activity, but not necessarily relevant to the
> functioning of consciousness itself.
>
> A number of thinkers are suggesting now, instead, that these fields may in
> fact be the main game in town when it comes to explaining consciousness. In
> a 2013 paper, philosopher Mostyn Jones reviewed various field theories of
> consciousness, still a minority school of thought in the field but growing.
> If that approach is right, it is likely that the body’s bioelectric fields
> are also, more generally, associated in some manner with some kind of
> consciousness at various levels. Levin provided some support for this notion
> when I asked him about the potential for consciousness, in at least some
> rudimentary form, in the body’s electric fields.
>
> Hunt, Tam. [“The Link Between Bioelectricity and
> Consciousness”](https://nautil.us/blog/the-link-between-bioelectricity-and-
> consciousness). _Nautilus_. 10 Mar 2021. Web.",1626
"Correlation doesn’t *always* imply causation. Correlation may be suggestive of
causation, however. In the post, I outline very clearly how nerve cells, which
carry electrical signals from a sense area to the brain, fail to carry out
these tasks when they are significantly damaged. I talked out retinopathy.
Likewise, damage to the auditory nerve, which carries signals from the ear to
the brain, results in deafness. Injury to the olfactory nerve can cause
anosmia. I can go on, but it’s quite clear that the electrical pathways have
been cut off in these cases. Crucially, panpsychism has no account for this at
all. That is the point. EFT at least provides heuristics and points us in a
fruitful direction. Panpsychism has no explanatory power by comparison. In any
case, my compound reductionism does not necessarily require EFT; my theory can
subsume or do away with any other physicalist explanation. What’s important
for my theory is whether different domains of consciousness physically
reducible. I think that’s already conclusive despite phenomenal consciousness
being the lone gap in our knowledge",1108
"> Suppose we put Godehard in a strong bag — a very strong bag since we want to
> ensure that nothing leaks out when we squash him with several tons of force.
> Before the squashing, the contents of the bag include one human being;
> after, they include none. In addition, before the squashing the contents of
> the bag can think, feel, and act, but after the squashing they can’t. What
> explains these differences in the contents of the bag pre-squashing and
> post-squashing? The physical materials (whether particles or stuffs) remain
> the same — none of them leaked out. Intuitively, we want to say that what
> changed was the way those materials were structured or organized.
>
> Jaworski, William. _Structure and the Metaphysics of Mind: How Hylomorphism
> Solves the Mind-Body Problem_. Oxford: Oxford University Press, 2016. 9.
> Print.",845
"Ultimately, I think EFT should supplant panpsychism in popular circles. I can
agree with the notion of conscious cells because they are among the smallest
structures atoms have assembled into within living things. I disagree with the
idea of conscious particles because when they organize into air fryers,
thermostats, buildings, mountains, and sand dunes, despite having comparable
mass, size, shape, and charge to living things, none of these objects appear
to be conscious; in other words, none of these objects appear to be aware,
awake, attentive, and most importantly, _alive_. I can knock on a fish tank
and the fish with the blankest stare in the tank can respond to a stress
signal and move away from that area in the tank. I can throw a rock repeatedly
into a harder material and it will continue to remain idle; put another way, I
can take a geologist’s hammer to sediment over and over again, whether for a
dig or in a fit of sustained rage, and the sediment will remain idle, allowing
me to crack and break it as much as I please. Conscious beings, on the other
hand, have a bias toward survival and retention of their structure. To use as
humane an example as possible, if you were to do something that caused an
insect pain, perhaps sending minor electrical charges into one of its legs,
its automatic response will be to try to escape the situation. The insect,
like you, wants to survive and ensure that it is not crushed or, in this case,
burnt to a crisp. The same cannot be said of the myriad, non-experiential
macro objects around us day in and day out. Strawson and panpsychists, aside
from co-opting terms like physicalism when they really do not mean
physicalism, would do well to renounce panpsychism and accept a better theory
of ultimates: electric fields theory of consciousness. Then they can come to
my pluralist physicalist account that allows for compound reductionism. To my
mind, this is the only real way to study consciousness.",1963
"This aversion to science eventually explaining qualia reeks of nonphysicalism
and to my mind, just _is_ nonphyiscalism being labeled as _physicalism_ ,
which is really just a nominal label that is so far failing to cohere with
what is normally meant by physicalism. The notion that physics, chemistry,
genetics, and neurophysiology can never record those aspects of neurons that
account for qualia is incompatible with physicalism. If science can apprehend
physical substance, and qualia _are_ a physical substance as Strawson claims,
then science can apprehend qualia. To say otherwise is for Strawson to admit
that what he means by _physical_ in the case of qualia is actually not
physical at all. It is covert dualism and nonphysicalism. I have no qualms
with scientists fully understanding why red is my favorite color. This does
not then dampen my experience or make it meaningless.",887
"Intuitively, I do not say that what changed is _just_ the organization or
structure of these materials. That dodges Jaworski’s neo-Aristotelian
commitments. I also add that the _spark_ of consciousness is what changed.
There is, in this case, irreparable damage to the claustrum, thus making
consciousness impossible to turn back on, so to speak (see Koch, Christoph.
[“Neuronal “Superhub” Might Generate
Consciousness”](https://www.scientificamerican.com/article/neuronal-superhub-
might-generate-consciousness/). _Scientific American_. 1 Nov 2014. Web.).
Furthermore, there is irreparable damage to other pivotal organs that make it
possible for us to __ make any claim to being _alive_. The liver, heart,
stomach, etc. have all lost their function. The matter is still there, but the
electric fields that make us conscious are permanently off. This is why I am
conscious and an inanimate object, equal in size and weight to me, perhaps a
boulder, is not conscious. Non-experiential things can be used to design other
non-experiential things or can naturally form into other non-experiential
things given that organic compounds and electric fields are entirely absent.
The question of how consciousness arises from non-consciousness just is the
question of how life arises from non-life. Just because we currently do not
have a fuller, more detailed picture does not mean we have license to offer
theories like panpsychism, which possess nothing in the way of explanatory
power. The panpsychist and neo-Aristotelian think they are headed in some
definite direction, but they are both quickly approaching dead ends.",1616
"If experiential particles give rise to sight, then why do particles seem
entirely dependent on eyes? Why do they not simply configure themselves in
another way in order to circumvent the blindness of the eyes? It is quite
telling that in the absence of a sense, the corresponding phenomenal aspect of
experiences associated with that sense are also absent. My _compound
reductive_ account predicts this; this is unsurprising on my theory of
consciousness whereas on Strawson’s account, and any panpsychists account,
there is no way to account for this. Severe retinopathy is usually what causes
people to be born blind. There are millions of light-sensitive cells within
the retina, along with other nerve cells that receive and process the
information that is sent to your brain, by way of the optic nerve. On EFT,
therefore, blindness is damage within the electric fields that result in
sight. The cure for blindness is to restore the electric fields within these
cells so that communication between nerve cells is possible. That would then
restore any corresponding phenomenal experiences. The mere organization of
particles clearly does not accomplish this. EFT seems to have far more
explanatory power than panpsychism does and if we took pains to assess just
our five ordinary senses, we would be able to see that like blindness,
anosmia, aguesia, deafness, and things like neuropathy, hypoesthesia, and CIP
(congenital insensitivity to pain) are all reducible to nerve cell damage in
the nose, mouth, ears, and extremities respectively. In simple terms,
bioelectric pathways are damaged and thus, turn off communication to the
brain, and in turn, cut off the corresponding qualia. This is essentially what
I mean by recontextualizing qualia and Strawson clearly does not dodge that
bullet.",1796
"Electric fields theory (EFT) of consciousness, indeed similar to panpsychism,
at least _prima facie_ , is where panpsychists should place their chips. Tam
Hunt elaborates:",171
"Riding the Nitro at Six Flags in Jackson, NJ in the front row",61
Getting jumped on a school bus in the E. 161st Tunnel in the Bronx,66
"Experiences are characterized by a given duration of time, an array of
qualitative factors that produce in consciousness any number of _qualia_ that
go well beyond simply apprehending the color red or the smell of chocolate. It
is also quite possible to have an experience too often and become numb to what
makes it unique. One experience a lot of us have in common is that of going to
a movie theater. There are certain sights, sounds, textures, and smells that
are unique to the experience, but few of us can recall the buttery aroma of
popcorn somehow mixing with the dull smell of a carpet that has been sullied
and cleaned one too many times. There is the scent of leather seats (if you
can count yourself fortunate enough to have the new reclining seats, that is)
and other people. There is the texture of the seats, one’s footwear against
the carpet, in addition to one’s eyes having to adjust in a very dim setting.
So if any of my readers have ever pet a tiger in Thailand or jumped out of a
plane to skydive, then they have a unique experience, that if described in
full detail, does not align with anything I have ever experienced.",1142
"If this is the case, then identity is not so elusive after all and Buddhists
and people who deny identity are wrong. How then do any of us answer the
question: who are you? If you reply with “Sam,” then you have given us nothing
but your name. As it turns out, your name is quite common. If your name gave
us a full account of who you are, then anyone named Sam is also you. Clearly,
we both disagree with this conclusion so your name is not enough. Exercises
like this have been done ad nauseam, so I will spare you the runaround and
just give you my answer: I am a particular _experiencer_. As are you.",604
"In any case, if I were to assign an initial probably of 40% to each
experience, we get the following: .40*.40*.40*.40*.40*.40*.40*.40*.40 =
.000262144 or .026%. I listed just nine events in my life in scant detail and
the probability of _you_ experiencing all nine events, even starting with a
very generous initial probability for each event of 40%, is very low. Now
imagine if I were to be as detailed as possible about as many events as I can
remember in my life; I am certain that this number will begin to approach at
least one thousand. I can, for example, talk about my earliest memory: waking
up in my crib, an infant, hungry and so delirious (probably having a
hypnogogic hallucination) that I saw a bottle floating just out of my reach as
a pendulum does, left and then right, left and then right; I reached for it
and my hand went through it and I started wailing. My dad then gave me an
actual bottle. Or I can talk about being seven or so years old and seeing a
black and white striped insect fly into my room. It landed on my black toy
chest and started to crawl like anthropods do. If I did, in fact, see a flying
centipede or millipede that day, I saw a yet to be discovered species, I might
add; I have scoured the internet for this insect and have yet to come across
anything like it. This was before smart phones, so I could not snap a picture
before it fluttered its wings and flew right back out. Hypothetically though,
if I did count a thousand experiences with an initial probability of 40%, we
get .40 ^ 1,000 or about two thousand decimal places before you arrive at any
non-zero integers. So you would get a percentage that is virtually zero.",1668
"It is standard procedure in philosophical practice to anticipate rebuttals. In
my last
[post](https://naturalistphilosophy.wordpress.com/2021/08/16/philosophy-of-
religion-series-can-naturalism-make-room-for-reincarnation/), I explored
reincarnation within a naturalistic framework. Strangely enough, my argument
leans much too heavily on the _nature_ aspect of who we are. Yes, if
consciousness existed in a vacuum, and if the _subject_ were sufficient to
account for consciousness, then my argument would be quite forceful. A
possible rebuttal takes the _nurture_ angle, arguing that the subject is not
sufficient to account for consciousness because the _object_ is just as, if
not, of greater importance when attempting to explain consciousness.",749
"Written by [R.N.
Carmona](https://naturalistphilosophy.wordpress.com/author/rcarmona43/ ""Posts
by R.N. Carmona"") Posted in
[existentialism](https://naturalistphilosophy.wordpress.com/category/existentialism/),
[metaphysics](https://naturalistphilosophy.wordpress.com/category/metaphysics/),
[naturalism](https://naturalistphilosophy.wordpress.com/tag/naturalism/),
[philosophy](https://naturalistphilosophy.wordpress.com/tag/philosophy/),
[philosophy of
mind](https://naturalistphilosophy.wordpress.com/tag/philosophy-of-mind/),
[philosophy of
religion](https://naturalistphilosophy.wordpress.com/category/philosophy-of-
religion/), [Philosophy of Religion
Series](https://naturalistphilosophy.wordpress.com/category/philosophy-of-
religion/philosophy-of-religion-series/),
[religion](https://naturalistphilosophy.wordpress.com/tag/religion/) Tagged
with [buddhism](https://naturalistphilosophy.wordpress.com/tag/buddhism/),
[consciousness](https://naturalistphilosophy.wordpress.com/tag/consciousness/),
[identity](https://naturalistphilosophy.wordpress.com/tag/identity/),
[naturalism](https://naturalistphilosophy.wordpress.com/tag/naturalism/),
[philosophy](https://naturalistphilosophy.wordpress.com/tag/philosophy/),
[philosophy of
mind](https://naturalistphilosophy.wordpress.com/tag/philosophy-of-mind/),
[philosophy of
religion](https://naturalistphilosophy.wordpress.com/tag/philosophy-of-
religion/),
[reincarnation](https://naturalistphilosophy.wordpress.com/tag/reincarnation/)",1490
"I can think of more experiences that are unique to me, but even when assigning
a generous initial probability for any one of these events recurring, the
likelihood of all of them recurring is extremely low. What’s more is that I
have neglected a lot of variables. What was the weather like? What direction
was the wind blowing and at how many miles per hour? How old was I when all of
these things happened? I only specified the event and its location because it
is already very unlikely that you also vomited on the 6 train near Whitlock
Avenue because you had one too many drinks. I did not mention that it was
Cinco de Mayo in 2016 and after 8pm. The more and more specific I get, the
less likely it is you will share this experience. If I were to include the
people who were on the train and some of their reactions, which were
surprisingly few given the amount of people on the train, the likelihood
decreases even more.",925
"The thing is that I, as a particular experiencer, have had a plethora of
experiences in my life that are different from yours. The combination of these
experiences is a huge part of what makes me _me_. The combination of your
experiences plays a pivotal role in what makes you _you_. So it is not enough
to say that mental states are inherently finite. While it may be the case that
experiences are also finite, I need only convince you that the exact
combination of my experiences _and_ my distinctive mental states will never be
replicated again and that therefore, naturalistic reincarnation is extremely
improbable and dare I say, impossible. The sheer improbability of something,
however, does not make a thing impossible, so it is not enough to draw this
conclusion and move on.",784
"Now, that requires some explaining and this is where the _object_ comes into
focus. What makes me unique and other than you is that I have had an
innumerable set of experiences that, when taken together, you have not had.
Granted, it is very possible that we share at least one experience, even if we
live a world apart. There are billions of people in China whom I have never
met or interacted with and I can say with all the confidence in the world that
they share experiences with me: being born, coming down with a cold, sweating,
shivering, scrolling on a social media app, feeling a certain emotion like
anger or sadness, and so on. I can also say that not one of them shares every
single experience unique to me. If they are Chinese nationals, then they
probably did not grow up in the Bronx. They do not identify as Puerto Rican or
American. They do not check the Latino box when filling out a job application.
These experiences, however, are overly simplistic.",969
"Given how improbable it is that the combination of experiences one has had
will be replicated to the tee in a person that, more or less, has the same
exact mental life that one does, i.e., is a one-to-one match to oneself with
respect to _nature_ , it is therefore, extremely unlikely that another _you_
or _me_ will be born no matter how long the universe goes on for. The universe
can continue to exist for quadrillions of years and I do not think it is very
probable that someone will have the combination of our respective experiences.
I am a unique experiencer because of the combination of experiences I have
had, in addition to the admittedly finite mental states that occur in me.
While those mental states very well do occur in other people, the probability
that she and I have had the same exact set of experiences is extremely low and
it is _that_ that makes us different. It is said that experiences mold us into
who we are. Given my argument here, that is likely to be the case. If you are
convinced that the unique set of experiences you have had in your lifetime
make you _you_ , then I think you cannot be convinced of naturalistic
reincarnation. What adds more force to this argument is that I have confined
it to experiences I can _remember_ despite the fact that experiences I
currently do not recall factor into the person that _I_ am. There are so many
_unconscious_ joys and traumas that explain a great deal about us. This starts
to venture into psychology, which for our current purposes is unnecessary.",1527
"Fasting for three days straight in a church in the Highbridge section of the
Bronx",82
"Ultimately, reincarnation is incompatible with naturalism, not because it is
too mystical, but because even if we were to imagine a version of
reincarnation that is consistent with naturalism, i.e., steel man the notion
of reincarnation, one’s full set of experiences is very unlikely to recur in
the life of another person. Even twins, though sharing a lot of the same
childhood experiences, end up having different experiences that, in turn,
ensure that they are different from one another. As I have shown, it is
extremely improbable, despite a generous initial probability, for another
person to have just _nine_ of the experiences I have had, let alone a thousand
or the actual and innumerable experiences I have had in my life. Moreover, the
longer one lives, the less likely it becomes that someone else will have one’s
experiences. It is even more improbable still that someone in the far future
will have the same exact set of experiences and have the same mental life as a
centenarian in Japan, e.g. 118-year-old Tanaka Kane, who lives in Fukuoka
City. Already, you are at a disadvantage since it is impossible for you to be
born in 1903, at the time she was born, and to the same parents. It is
virtually guaranteed that your set of experiences will differ from hers.
Therein lies identity: you are a particular experiencer with a unique set of
experiences. As Dave Chapelle said when remembering his late friend Daphne
Dorman: “I am someone having a human experience.” At bottom, this is who we
all are, but as with most philosophical topics, the devil is in the details,
specifically within the details of our distinct set of experiences.",1651
"Petting farm animals at Kira’s World Exotics Mini Zoo in Hatillo, Puerto Rico",77
    * Already have a WordPress.com account? [Log in now.](https://wordpress.com/log-in?redirect_to=https%3A%2F%2Fnaturalistphilosophy.wordpress.com%2F2021%2F10%2F10%2Fwhy-reincarnation-is-incompatible-with-naturalism%2F&signup_flow=account),240
"The improbability has to be crushingly discouraging to persuade you that it is
simply more likely that naturalistic reincarnation is not the case. To show
this, I am going to begin with a generous initial probability that someone
else in the future will have any one of my experiences. I will list as many
experiences as come to mind:",334
"I have two lovely children that I have not been able to hug for almost six
days now. I have not been able to kiss them. I have not been able to show any
affection to anyone I love. I have not been able to receive any affection
either. Because of this, I have been dealing with a lot of loneliness.",297
    * Already have a WordPress.com account? [Log in now.](https://wordpress.com/log-in?redirect_to=https%3A%2F%2Fnaturalistphilosophy.wordpress.com%2F2022%2F01%2F24%2Fa-new-argument-from-suffering-in-light-of-covid-19%2F&signup_flow=account),241
"Over the past few days, my symptoms have gotten progressively better. I am not
_a priori_ grateful. My gratitude is after the fact. I am grateful that I will
probably have more days with my loved ones. I am seeing the light at the end.
Soon I will be able to give my kids a warm embrace. I will be able to feel
them in my arms again. My life has, for now, been prolonged and I can be a
father to them. But the thought has occurred to me: what if my symptoms got
progressively worse? I have not been able to show or receive affection for six
days; six days could easily have been 15 to 30, or however long a hospital
stay would have lasted.",639
  *     * [ ![](https://s2.wp.com/i/logo/wpcom-gray-white.png) The Philosophy Corner ](https://naturalistphilosophy.wordpress.com),130
"My father, who passed away in 2017, although no longer the voice of my
conscience, is someone I think of often. I miss him dearly. His lessons still
weigh on me and not a day goes by without me thinking whether he would be
proud of the man I am today. One of the lessons that I consistently observe is
to not get in the habit of letting myopia set in. In other words, yes, I
tested positive and I am dealing with symptoms, on top of anxiety, loneliness,
and grappling with questions about my mortality; however, other people have
had it much worse. It is these people this argument has in mind.",594
"I cannot imagine being my daughter, at an age where my affection can get
annoying but also at an age where they are able to appreciate my love. I
cannot imagine the fear they would feel seeing me stretchered out the door, to
hear news that I had to be intubated, to have to wrestle with the idea that
daddy won’t be coming home. They are at an age where losing a parent will be a
lucid memory, an enduring pain, a massive loss. This would shape my daughter
for the rest of their life. While I am grateful that they will likely not
endure this pain, I think of the children who have. Good parents are not
replaceable. I do not care if they are a Christian parent and while I am firm
in my belief that they teach their children erred beliefs, I know that there
are Christian parents who provide for their children, love them deeply, take
care of their emotions, protect them, nurture them, and help them grow. I
cannot imagine the pain of being orphaned in this way, especially when
believing that God has all the power, mercy, and love to ensure that such
suffering does not happen.",1081
"“There is only one thing a philosopher can be relied upon to do, and that is
to contradict other philosophers” – William James",126
"I’ll end with this. While your loved ones are here, hug them, let them know
you love them, try to put into words why you value them so much. Belief in the
afterlife is a lofty expectation that regrettably will not be met with a
loftier disappointment. “Better the hard truth, I say, than the comforting
fantasy.”",312
"Yet this was the reality many, including Christians, faced. Where was God?
Where is God? The idea that God would create a social species to “test” them
with periods of isolation, loneliness, anxiety, depression, and for some,
suicidal thoughts, is puzzling. Especially when considering the damage these
things do to people’s mental health, it is more perplexing still. Even if I
granted the idea of sin, unrepentant sin is recompensed in Hell; whether
eternal conscious torment or something else is for the theologians to argue
over. A punishment for sin would not risk impairing someone mentally. What
good is someone’s piety if they have lost their sanity?",658
"****You are commenting using your Twitter account. ( [Log
Out](javascript:HighlanderComments.doExternalLogout\( 'twitter' \);) / Change
)",137
"****You are commenting using your WordPress.com account. ( [Log
Out](javascript:HighlanderComments.doExternalLogout\( 'wordpress' \);) /
Change )",145
"Then it dawned on me. For many people, including _Christians_ , this was their
exact experience. They were isolated at home, probably hoping to be better
within a few to several days; the Christians, no doubt, prayed to God for
healing, to keep them company in their time of isolation and loneliness. For
many of them, the prayers fell on deaf ears. Their symptoms got much worse,
many developing life-threatening pneumonia. They were rushed to ICUs and
intubated where they would spend more time away from their loved ones. The
lucky ones, got back to their families. The Christians, thankful to God, were
happy to be back with their families. But what of the people who had not
embraced their loved ones for a month and never regained consciousness? What
of the people who passed away? Where was God? Where was his comfort when they
prayed? Where was his omnipotent power, fully capable of delivering them from
a virus some of them did everything in their power to prevent? Why didn’t God
answer?",998
"The self-righteous will overlook this and find solace in the notion that
atheism/naturalism offer no hope. At least with theism we can imagine life
after death and seeing our loved ones again. In response to this, I maintain
that this leads to one taking one’s short days for granted. One might as well
procrastinate on affection, on spending quality time with loved ones if
eternity is guaranteed. On naturalism, it is incumbent on us to be more
mindful of how fleeting time is; one morning your daughter, just born, is
being fed her first bottle and it feels like a blink before she’s in middle
school. A defeater for this belief in an afterlife is that it allows some, if
not most, believers to forgo finding ways to be there for people who are
suffering; it is enough to give a person false hope and move on. A naturalist
knows that more can be done and love in the present goes a longer way than a
false promise in the future. If only I can sit in that empty chair next
Thanksgiving and hope to remind a person of their deceased loved one; if only
I can be there to wipe their tears away. People do not need the promise of
comfort tomorrow; they need help today, a lot of them being suffocated by
their pain at this very moment.",1233
"This is when one hears the old adage that sometimes God puts us through things
so that we can better relate to people who go through similar experiences. I
ask, how many people have to endure the same experience so that we can better
relate to others? It was enough for me to deal with six days of this, to feel
as though I was at the brink, to have more than enough time to contemplate my
own fragility and mortality. It was enough to realize that others have had it
worse and that for many, their story did not end the way they hoped; what’s
worse is that the stories of their loved ones continue without them. For the
many who survived the people we have lost, they have had to actually live
through the devastation I had the privilege of merely worrying about.",764
"I can easily imagine waking up last Thursday morning at 3am to the same cold
sweat and terror I felt. Moreover, I can imagine the object of my terror
turning out to be my experience. My mind was racing. I asked, what if I get
pneumonia? What if I have to be intubated? What if there is an underlying
issue that will pull the rug from under me? In all of this, I could not turn
to a loved one. I needed a hug but could not get one. I needed someone to sit
close to me and help me relax. Turning to a loved one at this time would put
them at risk, so I had no such option.",570
"We are on our own. If God existed, the extent of periods of isolation,
loneliness, depression, anxiety, in addition to having horrible symptoms (in
my case, losing most of my sense of smell, a fever, congestion, a loss of
taste), would not be necessary to help us relate to others, i.e., soul-making
theodicy. For human beings, the thoughts alone are horrifying enough. For a
parent, to die too soon, to not see their children become adults, to not dance
with their daughter at her Sweet 16, to not walk her down the aisle, to not
attend their son’s next baseball game, and so on, the mere thoughts are
terrifying enough. The thought of my absence in their life sends shivers down
my spine. I do not need to experience the reality of it; I do not need to
develop life-threatening symptoms and to settle on my life likely being over.
More importantly, my children do not need to experience a reality in where I
am dead. They do not need to see me in a suit, hands folded over my stomach,
lifeless in an open casket that cost the people who survived me x amount of
hundreds or thousands. They do not need to see me lowered into the ground.",1137
