id,message,message_preprocessed,category,length,category_bin
3296,"Feser goes on to note (p. 4) that some Thomists say God has properties. But other Thomists—including in one of articles Feser himself cites!—explicitly say otherwise. I’m referring in particular to Tomaszewski (2019), who says that “on DDS God doesn’t have any properties” (p. 281). I could go on a citation montage of other Thomists and classical theists who say the same thing in equally explicit terms, but I’ll spare your reading experience.",feser go note p thomists say god property thomists—including one article feser cites—explicitly say otherwise referring particular tomaszewski say “ dd god property ” p could go citation montage thomists classical theist say thing equally explicit term spare reading experience,sceptic,445,0
564,"The promise is simply irrelevant here. It is true that in normal circumstances, it makes sense for egoists to keep promises in order to fool people into thinking that they have morality. But I’ve assumed full shared knowledge of each other’s tendencies here, and so no such considerations apply here.",promise simply irrelevant true normal circumstance make sense egoist keep promise order fool people thinking morality assumed full shared knowledge tendency consideration apply,theist,300,1
3298,"(3) Has Feser proved that God is almighty, all-knowing, good, capable of free choice and loving? (Feb. 11, 2018)   <http://theskepticalzone.com/wp/has-feser-proved-that-god-is-almighty-all- knowing-good-capable-of-free-choice-and-loving/>",feser proved god almighty all-knowing good capable free choice loving feb httptheskepticalzonecomwphas-feser-proved-that-god-is-almighty-all- knowing-good-capable-of-free-choice-and-loving,sceptic,238,0
948,"_Such, then, is the natural procedure of human reason_.  _It… looks around for the concept of that which is independent of any condition, and finds it in that which is itself the sufficient condition of all else, that is, in that which contains all reality. But that which is all-containing and without limits is absolute unity, and involves the concept of a single being that is likewise the supreme being_. (pp. 495-97, Norman Kemp Smith translation)",natural procedure human reason it… look around concept independent condition find sufficient condition else contains reality all-containing without limit absolute unity involves concept single likewise supreme pp - norman kemp smith translation,theist,452,1
2964,"EIT also explains why, in our experience, we only see objects cease to exist when some causal factor impinges on them in a destructive way. This is precisely what EIT predicts: objects continually persist in existence and only cease to exist when some causal factor destroys them. On the other hand, if objects genuinely could be instantly (or randomly) annihilated, then we have a puzzle: why does nothing in reality behave this way? Why don’t such apparently chaotic ceasings-to-exist pervade reality?",eit also explains experience see object cease exist causal factor impinges destructive way precisely eit predicts object continually persist existence cease exist causal factor destroys hand object genuinely could instantly randomly annihilated puzzle nothing reality behave way apparently chaotic ceasings-to-exist pervade reality,sceptic,503,0
1699,"My concern is not to assess Francis' personal responsibility or guilt (which we would best leave to God), or even to decide where he would stand in a ranking of popes from best to worst.      Rather, I think our aim should be to defend magisterial statements (albeit non-infallible) from charges of error or inconsistency as far as possible.      Quite a number of Francis' difficult statements are non-magisterial, so for these purposes it suffices to point that out in the particular instances.      With magisterial statements, I realise there is the last resort of withholding assent from non-infallible teachings, by someone who is sufficiently qualified and who has sufficient justifiying reasons. But once someone takes that step in one case, it does seem to easily become a habit, and a bottomless pit of doubt and dissent.      The typical Catholic trying to be faithful, and trying to learn more about their faith from Church documents, isn't in a good position to make these assessments, and they would end up with diminished confidence in a vast range of teachings if they became too easily habituated to having to exercise 'private judgment' upon each one.      So to me it's worthwhile, for the sake of both myself and others, to try to find another way if possible.      In this specific matter of whether we should try to 'convert others' - if we too easily take the most 'anti-evangelizing' interpretation of Francis' words, there will be those who will feel obliged to 'obediently accept' his teaching thus interpreted, with detriment to their own evangelizing efforts. So again, it's worthwhile trying as far as possible to avoid that outcome.  ",concern ass personal responsibility guilt would best leave god even decide would stand ranking pope best worst rather think aim defend magisterial statement albeit non-infallible charge error inconsistency far possible quite number difficult statement non-magisterial purpose suffices point particular instance magisterial statement realise last resort withholding assent non-infallible teaching someone sufficiently qualified sufficient justifiying reason someone take step one case seem easily become habit bottomless pit doubt dissent typical catholic trying faithful trying learn faith church document good position make assessment would end diminished confidence vast range teaching became easily habituated exercise private upon one worthwhile sake others try find another way possible specific matter whether try convert - easily take anti-evangelizing interpretation word feel obliged obediently teaching thus interpreted detriment evangelizing effort worthwhile trying far possible avoid outcome,theist,1664,1
717,"That leaves [ _a_ , _b_ ) and ( _a_ , _b_ ]. By symmetry if one has length _b_ − _a_ , surely so does the other. And in fact Milovich gave me [a proof](https://mathoverflow.net/questions/108170/hyperreal-finitely-additive- measure-on-0-1-assigning-b-a-to-a-b-or-a-b) that there is no contradiction in supposing that _m_ ([ _a_ , _b_ )) = _m_ (( _b_ , _a_ ]) = _b_ − _a_.",leaf b b symmetry one length b − surely fact milovich gave proofhttpsmathoverflownetquestionshyperreal-finitely-additive- measure-on -- -assigning-b-a-to-a-b-or-a-b contradiction supposing b b b −,theist,370,1
2782,"Transtemporal accounts appeal to some kind of transtemporal relation(s) to explain persistence. There are at least two such accounts in the literature, found in Schmid (2021) and Mackie (1974). Let us consider each in turn, beginning with the former.",transtemporal account appeal kind transtemporal relation explain persistence least two account literature found schmid mackie let u consider turn beginning former,sceptic,250,0
1970,Here are the latest reviews of my book _[All One in Christ: A Catholic Critique of Racism and Critical Race Theory](https://www.amazon.com/gp/product/1621645800/ref=dbs_a_def_rwt_bibl_vppi_i8)_. Casey Chalk [kindly reviews](https://spectatorworld.com/book-and-art/pocket- size-book-refutes-critical-race-theory-fallacies/) the book at _The Spectator World_. From the review:,latest review book one christ catholic critique racism critical race theoryhttpswwwamazoncomgpproductrefdbsadefrwtbiblvppii casey chalk kindly reviewshttpsspectatorworldcombook-and-artpocket- size-book-refutes-critical-race-theory-fallacies book spectator world review,theist,374,1
1012,"""Being infinitely good, would it not go against His nature to choose a lesser good, as against a better one? Similarly, would it not go against His nature to to choose not to create, if He knows that the choice to create is better?""      I am also puzzled by this. But since I am not bound by dogma, I am open to accepting that God creates out of a necessity of his perfect nature. But it'd be nice if it can be avoided.      So there's a lot to be said about this, and what I'll mention doesn't come close to covering the whole topic, but I think it's an interesting thought, and maybe an escape route. Consider: one could deny that perfect goodness MUST entail always doing the best, if the best is supererogatory. The very notion of a supererogatory action is that it's a good action you can perform without being anything like an obligation. We can imagine you can, for instance, donate 100 dollars to a charity right now, and it would be good and virtuous of you, but it wouldn't be an obligation. You can fail to do it without thereby incurring in sin or evil.      I think creation might be a supererogatory good like that. If it's supererogatory, then God would be very willing to create (or create the best) without nevertheless *having* to create. So you could say God is somehow likely to perform supererogatory actions, but not determined (thus preserving contingency).      I don't think this works for the problem of evil or anything like that (I very much believe God must, for example, prevent or stop a torture if there is no greater good to be gained from permitting it), but I think it's a nice enough candidate to solve the necessitarian issue",infinitely good would go nature choose lesser good better one similarly would go nature choose create know choice create better also puzzled since bound dogma open accepting god creates necessity perfect nature nice avoided lot said mention come close covering whole topic think interesting thought maybe escape route consider one could deny perfect goodness must entail always best best supererogatory notion supererogatory action good action perform without anything like obligation imagine instance donate dollar charity right would good virtuous obligation fail without thereby incurring sin evil think creation might supererogatory good like supererogatory god would willing create create best without nevertheless create could say god somehow likely perform supererogatory action determined thus preserving contingency think work problem evil anything like much believe god must example prevent stop torture greater good gained permitting think nice enough candidate solve necessitarian issue,theist,1663,1
3310,"Ha, well I for one prefer “Mullins'” without the extra “s”, mainly for aesthetic reasons 🙂",ha well one prefer “ mullins ” without extra “ ” mainly aesthetic reason 🙂,sceptic,90,0
2809,"From page 300 in Buckley’s 1987: “Clarke’s first three theorems demonstrate three successive predicates about reality. There is a being that is (1) eternal, (2) immutable and independent, and (3) self-existent or necessary. D’Holbach concurs in these attributes, but counters that they inhere in nature or matter. Clarke is right about his predicates; he is wrong about their subject.” Page 301: “That matter is necessary, that is, indestructible, becomes the ground for asserting that it is eternal.”",page “ clarkes first three theorem demonstrate three successive predicate reality eternal immutable independent self-existent necessary holbach concurs attribute counter inhere nature matter clarke right predicate wrong subject ” page “ matter necessary indestructible becomes ground asserting eternal ”,sceptic,501,0
2314,"Chomsky’s response is that he is partially sympathetic to this, but that he would be opposed to throwing out of the picture the _psychological_ reactions we have to the world that people have in mind when they talk about consciousness. He thinks that the fact that these are genuine phenomena is evidenced by our ability to theorize about them. (He says that Nelson Goodman’s book _The Structure of Appearance_ is a good example of how one can develop a substantive analysis of the way things seem to us in conscious awareness, whether or not Goodman’s account is ultimately successful.) Chomsky is also sympathetic to Russell’s view that consciousness is in fact what we know best.",chomsky response partially sympathetic would opposed throwing picture psychological reaction world people mind talk consciousness think fact genuine phenomenon evidenced ability theorize say nelson book structure appearance good example one develop substantive analysis way thing seem u conscious awareness whether account ultimately successful chomsky also sympathetic view consciousness fact know best,theist,682,1
2239,"@Uncommon Descent      One other thought: Making a distinction between refuting a position and harming a person is key in all of this. Materialism is self refuting and such nonsense is extremely harmful for a society. For that reason, the position does in fact have to be refuted. If we can does this in a calm way, sincere folks who are confused by materialism will be won over. There will still be those who don't care about the truth and ignore the sound and valid arguments that could lead them to the truth. With such people, we can and should pray that their bad will--which does not care about the truth--might be changed into a good will that does. This of course requires grace for which we can pray for even those who are malicious.      Going about it in this way with this intention is in fact an act of charity or love for our neighbor and hatred for false, harmful, and absurd positions that they may hold.",uncommon descent one thought making distinction refuting position harming person key materialism self refuting nonsense extremely harmful society reason position fact refuted calm way sincere folk confused materialism still care truth ignore sound valid argument could lead truth people pray bad -- care truth -- might changed good course requires grace pray even malicious going way intention fact act charity love neighbor hatred false harmful absurd position may hold,theist,920,1
2832,"[25] This formulation seems to encapsulate the first of the famous 24 Thomistic theses: “Potency and Act so divide being that whatsoever exists either is a Pure Act, or is necessarily composed of Potency and Act, as to its primordial and intrinsic principles” (Lumbreras 2016, p. 6).",formulation seems encapsulate first famous thomistic thesis “ potency act divide whatsoever exists either pure act necessarily composed potency act primordial intrinsic principle ” lumbreras p,sceptic,283,0
899,"No, it's a puff piece. Here are the facts:      https://www.catholicworldreport.com/2022/08/22/countering-disinformation- about-critical-race-theory/",puff piece fact httpswwwcatholicworldreportcomcountering-disinformation- about-critical-race-theory,theist,149,1
2384,"“The first argument Aquinas gives in the _Summa Theologiae_ for divine unity appeals to divine simplicity. Because God’s essence and existence are identical—because he just _is_ his existence—his essence is not something that can be shared with anything else, so that in the nature of the case there cannot be more than one God.” (Forthcoming)",“ first argument aquinas give summa theologiae divine unity appeal divine simplicity essence existence identical—because existence—his essence something shared anything else nature case one god ” forthcoming,sceptic,343,0
1217,"As I proposed in those earlier articles, bafflement at suffering is less the _cause_ than the _consequence_ of the modern West’s apostasy from the Catholic faith. It also reflects the softness and decadence of a dying civilization that has become accustomed to affluence and cannot fathom a higher good beyond ease and beyond this life, for the sake of which we might embrace suffering. Nor is it apostates alone who exhibit this blindness. The spiritual rot has eaten its way deep into the Church, afflicting even those who are otherwise loyal to orthodoxy and Christian morality. And in our disinclination to accept suffering, we are only ensuring ourselves more of it.",proposed earlier article bafflement suffering le cause consequence modern apostasy catholic faith also reflects softness decadence dying civilization become accustomed affluence fathom higher good beyond ease beyond life sake might embrace suffering apostate alone exhibit blindness spiritual rot eaten way deep church afflicting even otherwise loyal orthodoxy christian morality disinclination accept suffering ensuring,theist,671,1
2660,"In simpler terms, any object with a disposition D similarly has D’s complementary disposition. Benocci argues that the principle is both intuitively plausible and free from ontological commitments. For although it may seem to require universals or tropes (since dispositions seem to be properties of some kind), the Complementarity Principle can be recast in terms that don’t quantify over dispositions _as such_ but instead merely on objects’ being disposed in certain ways:",simpler term object disposition similarly complementary disposition benocci argues principle intuitively plausible free ontological commitment although may seem require universal trope since disposition seem property kind complementarity principle recast term quantify disposition instead merely disposed certain way,sceptic,475,0
2248,"In this way, the early moderns’ clear and concrete conception of the natural world as susceptible of an exhaustive description on the model of a machine or mechanical artifact has been abandoned. In its place we have a highly abstract mathematical description of nature that tells us very little about its intrinsic nature. But at the same time, the Cartesian idea of the mind as the repository of qualities that cannot be given a mechanical or mathematical analysis remains. Hence, Chomsky concludes, what contemporary philosophy and science are left with is the “ghost” but without the “machine” – the reverse of the standard assumption, after Ryle, that modern science leaves us with the machine and has exorcised the ghost.",way early clear concrete conception natural world susceptible exhaustive description model machine mechanical artifact abandoned place highly abstract mathematical description nature tell u little intrinsic nature time cartesian idea mind repository quality given mechanical mathematical analysis remains hence chomsky concludes contemporary philosophy science left “ ghost ” without “ machine ” – reverse standard assumption ryle modern science leaf u machine exorcised ghost,theist,727,1
1442,"N.b. I am the Anon that wrote the above post responding to @Infinite Growth (I had selected ""Anonymous"" by accident from the drop down).      To make clear what I meant by recent politics, take, for example, Act H.R.1226 and Senate Act S.447 through which certain organizations, with the aid of the US government, are trying to extract massive sums of money from the Polish state for so-called heirless property that once belonged to Jews. According to both Polish law and the general legal principle followed virtually everywhere, property without a legal heir reverts to the state after the death of its owner. If a legal heir exists, he is free to pursue restitution like everyone else through the Polish courts. The absurd position of certain groups is that the Polish government should treat these cases in a extraordinary way and offer broad restitution anyway, not to any heirs, because of course they don't exist, but to organizations and people who are not legal heirs. And recall that this was property held by Polish citizens as Polish Jews were Polish citizens. By reinforcing the notion that Poles, as a corporate body, are guilty of collaborating in the criminal program of the Nazis, it becomes easier to make claims on the Polish state. Heirless property, combined with a sprinkle of customary special pleading, misrepresentation, and the thought- diffusing VIP pass that is the word ""Holocaust"", provides a convenient opportunity for unscrupulous organizations to illegitimately extract billions of dollars from the Polish state by exploiting the emotional force of a historical tragedy. Perhaps such organizations should instead direct their claims to Berlin as the German state is responsible for handling the restitution of Jewish property lost through actions of the Nazi regime. As I mentioned already, the Poles have not received a dime of restitution for the absolute obliteration of their country, its cities, its cultural heritage, not to mention the torture, exploitation, and deaths of millions of its citizens, Jew and gentile alike.",nb anon wrote post responding infinite growth selected anonymous accident drop make clear meant recent politics take example act hr senate act certain organization aid u government trying extract massive sum money polish state so-called heirless property belonged jew according polish law general legal principle followed virtually everywhere property without legal heir reverts state death owner legal heir exists free pursue restitution like everyone else polish court absurd position certain group polish government treat case extraordinary way offer broad restitution anyway heir course exist organization people legal heir recall property held polish citizen polish jew polish citizen reinforcing notion pole corporate body guilty collaborating criminal program nazi becomes easier make claim polish state heirless property combined sprinkle customary special pleading misrepresentation thought- diffusing vip pas word holocaust provides convenient opportunity unscrupulous organization illegitimately extract billion dollar polish state exploiting emotional force historical tragedy perhaps organization instead direct claim berlin german state responsible handling restitution jewish property lost action nazi regime mentioned already pole received dime restitution absolute obliteration country city cultural heritage mention torture exploitation death million citizen jew gentile alike,theist,2062,1
3301,"But this is a mischaracterization of Tomaszewski (2019).[33] Tomaszewski does _not_ say that it is question-begging against the Thomist to say that God is identical to his act _qua_ act of creation. In fact, Tomaszewski _explicitly_ says that DDS is _committed_ to the claim that _God is identical_ _to God’s act of creation_ : “DDS is directly committed only to (2), that is, to the identity of God and His act of creation” (p. 279). What Tomaszewski points out is that the classical theist is committed (and only committed) to denying that it is _necessarily true that_ God is identical to God’s act of creation. Tomaszewski explicitly says that DDS _is_ committed to God’s identity with God’s act of creation; it’s just that DDS must (to avoid modal collapse) hold that this claim is only _contingently true_. It is true in _some_ worlds but not in others. And it’s _contingently_ true because “God’s act of creation” only _non-rigidly_ designates God. It doesn’t pick out God in every possible world in which God exists. It only picks him out in _some_ worlds in which he exists. But it _does_ , indeed, pick him out in the actual world, and so—as Tomaszewski again explicitly says is a commitment of DDS—it is actually true that God is identical to his act of creation. What Tomaszewski (2019, p. 279) says begs the question is only the claim that _it is necessarily true that_ God is identical to God’s act of creation. _That_ is claim (2*) in Tomaszewski’s article, and _that_ is the claim that begs the question. But (2) does _not_ beg the question; indeed, it’s a core commitment of DDS. ((2) is the claim that God is identical to God’s act of creation.)",mischaracterization tomaszewski tomaszewski say question-begging thomist say god identical act qua act creation fact tomaszewski explicitly say dd committed claim god identical act creation “ dd directly committed identity god act creation ” p tomaszewski point classical theist committed committed denying necessarily true god identical act creation tomaszewski explicitly say dd committed identity act creation dd must avoid modal collapse hold claim contingently true true world others contingently true “ god act creation ” non-rigidly designates god pick god every possible world god exists pick world exists indeed pick actual world so—as tomaszewski explicitly say commitment dds—it actually true god identical act creation tomaszewski p say begs question claim necessarily true god identical act creation claim article claim begs question beg question indeed core commitment dd claim god identical act creation,sceptic,1663,0
2304,"@ Tadeo:       _They say in the text that the microorganisms that formed the mitochondria were separable in principle - at least they suppose it is that way._      Granting the premise that the theory of endosymbiosis is true, it does nothing to invalidate A-T metaphysics and a lot to support it. I'll go for this: those microorganismos were substances at first ( _per se subsistens_ ), capable of ""independent"" life and then merged. A new organism (substantial form) emerged (new species). The mitochondria would remain there virtually, until through accidental changes it could no longer re-gain (in a natural manner) its independence, becoming an obligate intracellular organelle. (But maybe it could in a laboratory in presence of human beings with adequate technology).      2 questions for the darwinian: what does the environment in which a mitochondrion lived prior to the fusion had to do with the intracellular environment in which it found itself after the fusion?? If organisms adapt to their niches, the extracellular life of the mitochondrial organism would have had very little in common with the metabolic machinery of the cytoplasm of the host. Of course these people can elaborate an unfalsifiable nice just-so sory about how it did happen and the ""powers"" of Natural Selection,* but that's garbage science and should not be tolerated.      For the A-T proponent, the prime matter had ""silent"" potentialities that got activated under the circumstances of the fusion (for example metabolical accomodation that did not disrupt the life of any of the symbionts).      *If they try the ""but there were lots of trial-error attempts and then one worked"", then they are admitting that there is (was) a tendency, for certain types of microorganisms, to co-join so new environments can be tried after that. And not a ""single point mutation or error in the DNA replication machinery"" or any other of the silly non-sense these people claim. An tendencies = natures = teleology = Aristotle.      Endosymbiosis is in my opinion a very powerful argument in favor of A-Thomism and against mechanistic evolution.",tadeo say text microorganism formed mitochondrion separable principle - least suppose way granting premise theory endosymbiosis true nothing invalidate a-t metaphysics lot support go microorganismos substance first per se subsistens capable independent life merged new organism substantial form emerged new specie mitochondrion would remain virtually accidental change could longer re-gain natural manner independence becoming obligate intracellular organelle maybe could laboratory presence human being adequate technology question darwinian environment mitochondrion lived prior fusion intracellular environment found fusion organism adapt niche extracellular life mitochondrial organism would little common metabolic machinery cytoplasm host course people elaborate unfalsifiable nice just-so sory happen power natural selection garbage science tolerated a-t proponent prime matter silent potentiality got activated circumstance fusion example metabolical accomodation disrupt life symbionts try lot trial-error attempt one worked admitting tendency certain type microorganism co-join new environment tried single point mutation error dna replication machinery silly non-sense people claim tendency nature teleology aristotle endosymbiosis opinion powerful argument favor a-thomism mechanistic evolution,theist,2115,1
1565,2\. That last remark from Hart is part of a second line of defense. He writes:,last remark hart part second line defense writes,theist,78,1
2167,"A pope is said to speak _ex cathedra_ or “from the chair” when he solemnly puts forward some teaching in a manner intended to be definitive and absolutely binding. This is also known as an exercise of the pope’s _extraordinary magisterium_ , and its point is to settle once and for all disputed matters concerning faith or morals. The First Vatican Council taught that such _ex cathedra_ doctrinal definitions are infallible and thus irreformable. The _ordinary magisterium_ of the Church too (whether in the person of the pope or some other bishop or body of bishops) can sometimes teach infallibly, when it simply reiterates some doctrine that has always and everywhere been taught.",pope said speak ex cathedra “ chair ” solemnly put forward teaching manner intended definitive absolutely binding also known exercise extraordinary magisterium point settle disputed matter concerning faith moral first vatican council taught ex cathedra doctrinal definition infallible thus irreformable ordinary magisterium church whether person pope bishop body bishop sometimes teach infallibly simply reiterates doctrine always everywhere taught,theist,684,1
1072,Talmid      What makes it true that god is possible (or necessary for that matter)?,talmid make true god possible necessary matter,theist,83,1
525,"Take first the case where they are both perfect amoral egoists. Amoral egoists don’t care about promises. So the fact that an amoral egoist promised to raise the right hand is no evidence at all that they will raise the right hand, unless there is something in it for them. But is there anything in it for them? Well, if Bob raises his right hand, then there is something in it for Alice to raise her right hand. But note that this conditional is true _regardless_ of whether they’ve made any promises to each other, and it is equally true that if Bob raises his left hand, then there is something in it for Alice to raise her left hand.",take first case perfect amoral egoist amoral egoist care promise fact amoral egoist promised raise right hand evidence raise right hand unless something anything well bob raise right hand something alice raise right hand note conditional true regardless whether made promise equally true bob raise left hand something alice raise left hand,theist,637,1
1266,"“ Psalm 50:11: I know all the birds of the mountains; And the wild beasts of the field are mine.”      Where suffering of animals is as part of nature, we must trust that to God. Life could not have evolved without suffering, and we must trust that the rich tapestry of dark and light is perfectly rounded in the end. “All is well” as He told Julian of Norwich. This is just faith in God’s goodness, and I have confidence that the great suffering of animals in nature will make be a necessary part of a perfect plan when we see things as they are.      Where it’s caused by humans, we are responsible. We each are called to play our part in reducing the suffering of others, as far as we are able. I can’t judge a poor person who overworks a donkey to build a house, or buys factory farmed meat, but those who can afford to support better welfare and always choose the cheapest/cruelest must be at least partly responsible for the cruelty.      It’s similar with children. We can’t see God’s full plan, but we know that life is short for all of us next to eternity. We can only play our part in reducing it where we can, and trust the rest to God.      As Augustine alludes to, some who have suffered the most can become the purest, most loving people you could meet. Others become hard and cruel. God is refining us like “silver in the furnace”. If we go with the process as he asks us to, and most of the saints actually welcome suffering in themselves, we have good reason to believe that it’s to our benefit in the long run. Most difficult of course is when it’s others suffering, especially those we love. But it’s exactly the same in that we can do what we can to help (including righteous anger in the very rare cases where that is the right response), but must do all we can to avoid becoming hard and cruel ourselves in response. Difficult as it may be, we must trust. We must try to see that what is sharp and apparently meaningless in the moment, is very different from the widest perspective.      Ultimately we are all called to follow the “suffering servant”, born to “Our Lady of Sorrows”. Which is why the modern “I don’t believe in God because of suffering” position misses everything.",“ psalm know bird mountain wild beast field mine ” suffering animal part nature must trust god life could evolved without suffering must trust rich tapestry dark light perfectly rounded end “ well ” told julian norwich faith goodness confidence great suffering animal nature make necessary part perfect plan see thing caused human responsible called play part reducing suffering others far able judge poor person overwork donkey build house buy factory farmed meat afford support better welfare always choose cheapestcruelest must least partly responsible cruelty similar child see full plan know life short u next eternity play part reducing trust rest god augustine alludes suffered become purest loving people could meet others become hard cruel god refining u like “ silver furnace ” go process asks u saint actually welcome suffering good reason believe benefit long run difficult course others suffering especially love exactly help including righteous anger rare case right response must avoid becoming hard cruel response difficult may must trust must try see sharp apparently meaningless moment different widest perspective ultimately called follow “ suffering servant ” born “ lady sorrow ” modern “ believe god suffering ” position miss everything,theist,2202,1
194,"But perhaps we can say this. We have a normative power to endow some neutral things with value by making them our ends. And in fact the only way to act for an end that does not have any independent value is by exercising that normative power. And exercising that normative power involves your seeing the thing you’re endowing with value as valuable. And maybe the only way to raise your arm or for Bob to bake the cake in the examples is by exercising the normative power, and doing so involves seeing the end as good. Maybe. This has some phenomenological plausibility and it would be nice if it were true, because the strong guise of the good thesis is pretty plausible to me.",perhaps say normative power endow neutral thing value making end fact way act end independent value exercising normative power exercising normative power involves seeing thing endowing value valuable maybe way raise arm bob bake cake example exercising normative power involves seeing end good maybe phenomenological plausibility would nice true strong guise good thesis pretty plausible,theist,678,1
94,"Third, we might subdivide moderate pacifists based on whether they prohibit all violence that foreseeably leads to death or just violence that intentionally leads to death. If it is only intentionally lethal violence that is forbidden, then quite a bit of modern warfare can stand. If the enemy is attacking with tanks or planes, one can intentionally destroy the tank or plane as a weapon, while only foreseeing, without intending, the death of the crew. (I don’t know how far one can take this line without sophistry. Can one drop a bomb on an infantry unit intending to smash up their rifles without intending to kill the soldiers?) Similarly, one can bomb enemy weapons factories.",third might subdivide moderate pacifist based whether prohibit violence foreseeably lead death violence intentionally lead death intentionally lethal violence forbidden quite bit modern warfare stand enemy attacking tank plane one intentionally destroy tank plane weapon foreseeing without intending death crew know far one take line without sophistry one drop bomb infantry unit intending smash rifle without intending kill soldier similarly one bomb enemy weapon factory,theist,684,1
1827,"Oh, stop it. Everybody knows that when people describe Hart as denying the reality of hell, what they mean is that he denies the reality of everlasting punishment. You're trying to manufacture a misrepresentation where none exists.",oh stop everybody know people describe hart denying reality hell mean denies reality everlasting punishment trying manufacture misrepresentation none exists,theist,231,1
3362,"Pascal famously argued that practical reasoning should lead people to try to form within themselves a commitment to religious practice and obedience, based upon a belief in God. I propose to take a less ambitious argument, which I call the Sensible Argument, and use it to present The Puzzle. I argue that there is a huge puzzle here, about the radical dissonance between the beliefs and practices of many of the purportedly religious. There are, I will argue, good reasons to doubt, concerning many (clearly not all or indeed most) purported religious believers, whether they are indeed believers, or at least whether their beliefs are strong; and religion seems to greatly increase the risks of deception, duplicity, and hypocrisy, as well as self-deception and inauthenticity. By turning towards a religious form of life, one will therefore be adding great morality-related risks. Arguably, if there is a God who deeply cares about individual moral behaviour, he would punish religious moral transgressors more than the secular ones. One is unlikely to be saved from hell (or other severe divine punishment) by becoming religious. If one is going to wager, it seems much more sensible to wager on the secular side.",pascal famously argued practical reasoning lead people try form within commitment religious practice obedience based upon belief god propose take le ambitious argument call sensible argument use present puzzle argue huge puzzle radical dissonance belief practice many purportedly religious argue good reason doubt concerning many clearly indeed purported religious believer whether indeed believer least whether belief strong religion seems greatly increase risk deception duplicity hypocrisy well self-deception inauthenticity turning towards religious form life one therefore adding great morality-related risk arguably god deeply care individual moral behaviour would punish religious moral transgressor secular one one unlikely saved hell severe divine punishment becoming religious one going wager seems much sensible wager secular side,sceptic,1217,0
1997,"@ Laudator Temporis Acti,      I guess we'll just have to live with the fact that we will probably never agree on this.      :-)      Tom Cohoe  ",laudator temporis acti guess live fact probably never agree - tom cohoe,theist,145,1
896,"I was thinking the exact same thing. This blog is nothing but Feser, Feser, Feser.",thinking exact thing blog nothing feser feser feser,theist,82,1
2257,"Labeleing something a ""pseudo-problem"" to be resolved by language seems to be a classic move by those trying to preserve a place for pure armchair philosophy without risking trespassing upon the sacred realm of science. Basically, it means they don't have a solution and they can't think of anything that resembles a solution, so obviously the ""pseudo-problem"" must be to blame, and not their philosophical preconceptions.      Mysterianism is, of course, intellectual suicide. If we accept that some area of knowledge exists where our reasoning faculties would simply come up short, we have no reason to believe that we have not already arrived at that point. Reason can either access reality as it is, or it doesn't exist.",labeleing something pseudo-problem resolved language seems classic move trying preserve place pure armchair philosophy without risking trespassing upon sacred realm science basically mean solution think anything resembles solution obviously pseudo-problem must blame philosophical preconception mysterianism course intellectual suicide accept area knowledge exists reasoning faculty would simply come short reason believe already arrived point reason either access reality exist,theist,724,1
